# 371 in Peak list
0, 0, 10.68, 18283.44
1, 1, 10.68, 17989.25
2, 2, 10.68, 17664.72
3, 3, 10.68, 17641.05
4, 4, 10.68, 17248.65
5, 5, 10.67, 16929.59
6, 6, 10.67, 16803.43
7, 7, 10.67, 16730.49
8, 8, 10.67, 16517.56
9, 9, 10.67, 16165.46
10, 10, 10.67, 15816.78
11, 11, 10.67, 15641.41
12, 12, 10.66, 15343.63
13, 13, 10.66, 15181.49
14, 14, 10.66, 14876.60
15, 15, 10.66, 14816.80
16, 16, 7.46, 42204.43
17, 17, 7.45, 33465.87
18, 18, 7.45, 48726.08
19, 19, 7.44, 64338.46
20, 20, 7.23, 60861.75
21, 21, 7.22, 39774.49
22, 22, 7.21, 58897.15
23, 23, 7.21, 31111.59
24, 24, 6.98, 30384.84
25, 25, 6.96, 29280.78
26, 26, 6.16, 26649.87
27, 27, 6.03, 3687372.20
28, 28, 5.91, 23049.48
29, 29, 5.34, 108337.73
30, 30, 5.33, 97696.93
31, 31, 5.21, 21939.02
32, 32, 5.20, 61540.20
33, 33, 5.19, 65158.16
34, 34, 5.18, 23165.91
35, 35, 5.18, 29277.05
36, 36, 5.18, 18210.41
37, 37, 5.17, 16862.95
38, 38, 5.08, 30799.24
39, 39, 5.05, 28956.62
40, 40, 5.05, 21256.52
41, 41, 4.94, 15051.75
42, 42, 4.93, 16417.61
43, 43, 4.92, 24590.97
44, 44, 4.92, 24360.64
45, 45, 4.92, 25373.83
46, 46, 4.91, 33875.40
47, 47, 4.91, 34370.84
48, 48, 4.88, 8802472.70
49, 49, 4.11, 26751.96
50, 50, 4.10, 35366.92
51, 51, 4.10, 23307.27
52, 52, 4.03, 17094.87
53, 53, 4.02, 27587.77
54, 54, 4.01, 457706.08
55, 55, 4.00, 445384.71
56, 56, 3.99, 19372.72
57, 57, 3.61, 15084.78
58, 58, 3.41, 21711.51
59, 59, 3.40, 47250.55
60, 60, 3.39, 48667.60
61, 61, 3.39, 61384.12
62, 62, 3.38, 43351.74
63, 63, 3.37, 34938.48
64, 64, 3.37, 23300.02
65, 65, 3.33, 232859.59
66, 66, 3.32, 715827.12
67, 67, 3.32, 901559.67
68, 68, 3.31, 979282.82
69, 69, 3.31, 3670822.45
70, 70, 3.30, 4580030.74
71, 71, 3.30, 3374219.11
72, 72, 3.30, 326534.33
73, 73, 3.28, 16196.52
74, 74, 3.20, 14991.73
75, 75, 3.20, 17936.16
76, 76, 2.43, 530318.62
77, 77, 2.42, 558778.53
78, 78, 2.41, 703920.34
79, 79, 2.40, 771924.95
80, 80, 2.40, 740151.98
81, 81, 2.40, 784076.43
82, 82, 2.39, 665428.05
83, 83, 2.38, 635873.35
84, 84, 2.36, 38532.79
85, 85, 2.35, 37599.80
86, 86, 2.35, 146182.60
87, 87, 2.34, 280002.19
88, 88, 2.33, 111467.51
89, 89, 2.33, 116397.31
90, 90, 2.33, 35619.53
91, 91, 2.28, 41486.34
92, 92, 2.27, 84087.44
93, 93, 2.26, 49005.45
94, 94, 2.25, 23962.71
95, 95, 2.25, 20142.05
96, 96, 2.24, 23355.15
97, 97, 2.24, 21727.10
98, 98, 2.23, 66759.14
99, 99, 2.22, 67337.22
100, 100, 2.22, 76462.73
101, 101, 2.22, 59614.62
102, 102, 2.21, 37242.87
103, 103, 2.20, 81345.92
104, 104, 2.19, 33840.63
105, 105, 2.18, 17614.23
106, 106, 2.18, 21538.13
107, 107, 2.10, 547686.70
108, 108, 2.09, 702933.84
109, 109, 2.09, 699153.41
110, 110, 2.09, 625985.33
111, 111, 2.08, 486139.94
112, 112, 2.07, 626994.39
113, 113, 2.07, 589793.61
114, 114, 2.07, 576603.55
115, 115, 2.06, 71086.20
116, 116, 2.05, 49193.77
117, 117, 2.05, 29849.80
118, 118, 2.04, 57765.10
119, 119, 2.04, 381932.96
120, 120, 2.03, 480945.95
121, 121, 2.03, 625002.80
122, 122, 2.02, 502396.79
123, 123, 2.02, 645537.27
124, 124, 2.01, 512154.70
125, 125, 2.01, 642889.68
126, 126, 2.00, 494255.28
127, 127, 2.00, 330809.95
128, 128, 1.99, 42388.80
129, 129, 1.98, 38212.79
130, 130, 1.98, 17979.21
131, 131, 1.97, 18449.15
132, 132, 1.96, 32913.82
133, 133, 1.96, 32222.76
134, 134, 1.91, 27954.60
135, 135, 1.90, 48519.16
136, 136, 1.89, 18872.61
137, 137, 1.89, 38891.62
138, 138, 1.88, 328165.50
139, 139, 1.87, 704544.76
140, 140, 1.87, 724423.38
141, 141, 1.86, 410969.65
142, 142, 1.86, 358640.04
143, 143, 1.85, 686176.10
144, 144, 1.85, 805822.39
145, 145, 1.84, 447796.87
146, 146, 1.83, 609691.16
147, 147, 1.83, 665784.73
148, 148, 1.82, 396601.56
149, 149, 1.82, 547460.74
150, 150, 1.81, 714115.14
151, 151, 1.80, 449852.29
152, 152, 1.78, 347064.98
153, 153, 1.78, 734808.94
154, 154, 1.78, 775874.79
155, 155, 1.77, 363368.45
156, 156, 1.77, 370856.87
157, 157, 1.76, 714641.33
158, 158, 1.76, 757415.97
159, 159, 1.75, 297637.29
160, 160, 1.73, 64919.02
161, 161, 1.65, 88875.76
162, 162, 1.64, 145659.14
163, 163, 1.64, 308237.40
164, 164, 1.63, 151743.36
165, 165, 1.63, 118263.88
166, 166, 1.63, 54105.21
167, 167, 1.62, 43479.31
168, 168, 1.62, 45659.05
169, 169, 1.62, 42854.96
170, 170, 1.61, 58939.27
171, 171, 1.61, 55874.69
172, 172, 1.61, 45171.55
173, 173, 1.60, 60913.64
174, 174, 1.60, 43727.67
175, 175, 1.60, 46323.30
176, 176, 1.59, 44685.90
177, 177, 1.58, 48309.35
178, 178, 1.57, 280310.57
179, 179, 1.57, 135933.07
180, 180, 1.56, 302396.95
181, 181, 1.55, 123335.51
182, 182, 1.54, 285722.95
183, 183, 1.54, 335545.16
184, 184, 1.53, 328622.83
185, 185, 1.53, 471641.93
186, 186, 1.52, 556685.59
187, 187, 1.51, 692343.78
188, 188, 1.50, 625918.45
189, 189, 1.49, 569292.01
190, 190, 1.49, 608133.40
191, 191, 1.48, 576816.52
192, 192, 1.48, 541504.17
193, 193, 1.47, 735032.16
194, 194, 1.47, 443521.90
195, 195, 1.47, 663052.99
196, 196, 1.46, 349017.16
197, 197, 1.45, 402717.54
198, 198, 1.45, 387774.15
199, 199, 1.44, 65315.30
200, 200, 1.44, 51369.21
201, 201, 1.44, 48393.05
202, 202, 1.43, 45192.05
203, 203, 1.43, 47248.75
204, 204, 1.43, 51480.85
205, 205, 1.43, 58638.94
206, 206, 1.43, 59768.72
207, 207, 1.43, 60851.86
208, 208, 1.42, 66694.70
209, 209, 1.42, 67324.40
210, 210, 1.42, 65483.62
211, 211, 1.42, 64193.20
212, 212, 1.42, 65544.03
213, 213, 1.42, 67996.75
214, 214, 1.42, 67441.94
215, 215, 1.41, 70782.41
216, 216, 1.41, 72297.60
217, 217, 1.41, 75798.67
218, 218, 1.40, 692931.89
219, 219, 1.39, 793721.53
220, 220, 1.39, 1361373.19
221, 221, 1.38, 14402862.54
222, 222, 1.37, 759873.07
223, 223, 1.36, 575606.67
224, 224, 1.35, 220728.13
225, 225, 1.35, 224517.31
226, 226, 1.34, 547294.55
227, 227, 1.34, 1218956.00
228, 228, 1.32, 739104.97
229, 229, 1.31, 957157.11
230, 230, 1.30, 1616919.77
231, 231, 1.29, 3833264.00
232, 232, 1.26, 279466.05
233, 233, 1.25, 181961.86
234, 234, 1.24, 129250.56
235, 235, 1.24, 123941.16
236, 236, 1.23, 123772.43
237, 237, 1.23, 118961.83
238, 238, 1.23, 109332.17
239, 239, 1.23, 109542.14
240, 240, 1.22, 102920.33
241, 241, 1.22, 102318.93
242, 242, 1.22, 99617.37
243, 243, 1.22, 98635.39
