# 165 in Peak list
126, 126, 29.24, 0.88, 375459734.30
127, 127, 28.86, 0.90, 108999837.57
128, 128, 28.37, 1.59, 248399989.70
129, 129, 28.33, 2.28, 355760675.05
130, 130, 28.35, 2.26, 427384126.95
131, 131, 27.00, 2.19, 174500428.20
132, 132, 27.02, 1.27, 98541928.30
133, 133, 26.30, 1.32, 96169008.91
134, 134, 26.27, 2.26, 2039059224.44
135, 135, 26.09, 2.32, 425717810.65
136, 136, 25.38, 1.31, 430121802.89
137, 137, 25.31, 4.42, 81069652.47
138, 138, 25.31, 4.21, 93042576.48
139, 139, 25.23, 4.44, 82209117.66
140, 140, 25.21, 4.23, 87733312.39
141, 141, 24.93, 0.90, 146713207.38
142, 142, 24.85, 1.02, 70399901.28
143, 143, 23.86, 1.29, 146081466.20
144, 144, 23.84, 1.27, 116571810.23
145, 145, 23.82, 0.90, 4941003175.12
146, 146, 23.12, 0.87, 122832887.42
147, 147, 23.11, 0.87, 122156208.52
148, 148, 20.78, 1.02, 133528040.27
149, 149, 18.12, 0.87, 116828758.94
150, 150, 17.30, 0.85, 102660622.67
151, 151, 14.52, 1.31, 224296906.38
152, 152, 14.55, 1.29, 160935211.77
153, 153, 14.54, 1.27, 80874647.77
154, 154, 14.50, 0.81, 60661558.67
155, 155, 0.36, 1.23, 308588829.40
156, 156, 0.01, 0.08, 180514748.13
157, 157, -0.00, 0.00, 3794191892.72
158, 158, -0.00, -0.09, 178826445.10
159, 159, -0.72, 1.30, 465726246.73
160, 160, -2.31, 1.22, 267601859.67
161, 161, -2.88, 1.20, 104948773.34
162, 162, -9.99, 1.34, 494902341.00
163, 163, -11.68, 2.27, 357394269.13
164, 164, -12.72, 2.25, 448772226.15
