# 546 in Peak list
0, 0, 10.68, 18684.62
1, 1, 10.67, 17252.46
2, 2, 10.66, 15452.46
3, 3, 10.66, 14915.83
4, 4, 10.66, 14401.32
5, 5, 10.65, 14184.31
6, 6, 10.65, 13483.26
7, 7, 10.65, 13138.63
8, 8, 10.65, 12815.98
9, 9, 10.64, 12109.17
10, 10, 10.63, 10937.19
11, 11, 10.63, 10438.92
12, 12, 10.63, 10326.95
13, 13, 10.62, 10041.15
14, 14, 6.20, 10054.37
15, 15, 6.16, 52087.01
16, 16, 6.13, 19289.45
17, 17, 6.12, 10286.51
18, 18, 6.12, 10468.60
19, 19, 6.11, 10711.42
20, 20, 6.11, 11117.40
21, 21, 6.11, 11428.01
22, 22, 6.10, 11537.29
23, 23, 6.10, 11481.24
24, 24, 6.10, 12099.34
25, 25, 6.10, 12205.36
26, 26, 6.09, 12969.84
27, 27, 6.09, 14045.10
28, 28, 6.09, 14983.92
29, 29, 6.08, 16021.60
30, 30, 6.07, 20827.60
31, 31, 6.04, 7272858.53
32, 32, 5.91, 46336.11
33, 33, 4.95, 10090.42
34, 34, 4.95, 10576.72
35, 35, 4.95, 10386.30
36, 36, 4.95, 10668.37
37, 37, 4.94, 11099.40
38, 38, 4.94, 11285.66
39, 39, 4.94, 11440.06
40, 40, 4.94, 11446.01
41, 41, 4.94, 12047.55
42, 42, 4.94, 12734.60
43, 43, 4.94, 12397.36
44, 44, 4.93, 13001.98
45, 45, 4.93, 13336.98
46, 46, 4.93, 13721.39
47, 47, 4.93, 14393.56
48, 48, 4.93, 15261.12
49, 49, 4.93, 15763.10
50, 50, 4.93, 16320.86
51, 51, 4.92, 16827.47
52, 52, 4.92, 17646.09
53, 53, 4.92, 18355.88
54, 54, 4.92, 19113.93
55, 55, 4.92, 19729.89
56, 56, 4.92, 20098.33
57, 57, 4.92, 21306.29
58, 58, 4.91, 22683.31
59, 59, 4.91, 24349.32
60, 60, 4.91, 25923.02
61, 61, 4.91, 27039.78
62, 62, 4.91, 28713.10
63, 63, 4.91, 31190.56
64, 64, 4.91, 34395.03
65, 65, 4.90, 36830.19
66, 66, 4.87, 10691538.62
67, 67, 4.86, 27671.16
68, 68, 4.86, 20020.59
69, 69, 4.86, 13420.97
70, 70, 4.86, 10157.72
71, 71, 4.60, 31683.56
72, 72, 3.40, 22464.16
73, 73, 3.40, 26479.59
74, 74, 3.39, 10328.31
75, 75, 3.35, 10194.68
76, 76, 3.35, 11573.16
77, 77, 3.35, 12798.23
78, 78, 3.35, 14183.93
79, 79, 3.33, 428664.04
80, 80, 3.32, 1333491.20
81, 81, 3.32, 1604324.51
82, 82, 3.31, 1629171.93
83, 83, 3.31, 5060939.71
84, 84, 3.30, 3601753.82
85, 85, 3.30, 509159.31
86, 86, 3.28, 21184.44
87, 87, 3.28, 19470.07
88, 88, 3.28, 17548.70
89, 89, 3.28, 16022.32
90, 90, 3.28, 14327.30
91, 91, 3.28, 13150.75
92, 92, 3.27, 12200.51
93, 93, 3.27, 11522.82
94, 94, 3.27, 11020.03
95, 95, 3.27, 10159.12
96, 96, 3.27, 10059.54
97, 97, 3.24, 15399.21
98, 98, 3.23, 12305.61
99, 99, 3.22, 12822.30
100, 100, 3.22, 12257.09
101, 101, 3.21, 11973.07
102, 102, 3.20, 17319.93
103, 103, 3.20, 20761.57
104, 104, 3.20, 15634.31
105, 105, 2.44, 9994.30
106, 106, 2.44, 12935.03
107, 107, 2.44, 15094.19
108, 108, 2.44, 19470.58
109, 109, 2.43, 26576.48
110, 110, 2.43, 39130.15
111, 111, 2.43, 1046853.64
112, 112, 2.42, 1101342.69
113, 113, 2.41, 1376522.18
114, 114, 2.41, 1521323.83
115, 115, 2.40, 1439429.76
116, 116, 2.40, 1550800.75
117, 117, 2.39, 1325186.61
118, 118, 2.38, 1267922.37
119, 119, 2.37, 31444.76
120, 120, 2.37, 26829.52
121, 121, 2.37, 22559.94
122, 122, 2.37, 19247.02
123, 123, 2.37, 17746.91
124, 124, 2.36, 16355.10
125, 125, 2.36, 15280.43
126, 126, 2.36, 14404.93
127, 127, 2.36, 14085.82
128, 128, 2.36, 13518.77
129, 129, 2.36, 13472.33
130, 130, 2.36, 12621.48
131, 131, 2.35, 12113.91
132, 132, 2.35, 11491.69
133, 133, 2.35, 11594.87
134, 134, 2.35, 11476.98
135, 135, 2.35, 10432.32
136, 136, 2.33, 10442.44
137, 137, 2.33, 11283.30
138, 138, 2.31, 12511.71
139, 139, 2.31, 11988.17
140, 140, 2.29, 11088.69
141, 141, 2.29, 12700.98
142, 142, 2.19, 12280.98
143, 143, 2.11, 15937.60
144, 144, 2.10, 1079513.88
145, 145, 2.09, 1372471.14
146, 146, 2.09, 1323963.35
147, 147, 2.09, 1204709.59
148, 148, 2.08, 956009.02
149, 149, 2.07, 1206518.29
150, 150, 2.07, 1133060.66
151, 151, 2.07, 1079982.10
152, 152, 2.04, 655016.28
153, 153, 2.03, 879836.97
154, 154, 2.03, 1178555.11
155, 155, 2.02, 973577.45
156, 156, 2.02, 1266561.51
157, 157, 2.01, 1005707.17
158, 158, 2.01, 1284251.51
159, 159, 2.00, 1001552.74
160, 160, 2.00, 632511.71
161, 161, 1.99, 28247.89
162, 162, 1.98, 28101.28
163, 163, 1.98, 23098.26
164, 164, 1.98, 22995.32
165, 165, 1.98, 22982.01
166, 166, 1.97, 20146.56
167, 167, 1.97, 15950.00
168, 168, 1.96, 16875.15
169, 169, 1.96, 16589.86
170, 170, 1.95, 13169.16
171, 171, 1.95, 11162.65
172, 172, 1.95, 12143.61
173, 173, 1.95, 10874.43
174, 174, 1.94, 14431.44
175, 175, 1.94, 13907.36
