# 252 in Peak list
0, 0, 7.32, 68773.77
1, 1, 6.03, 517234.99
2, 2, 5.78, 86243.12
3, 3, 5.68, 45729.32
4, 4, 5.66, 46567.71
5, 5, 5.63, 86562.05
6, 6, 5.62, 87602.15
7, 7, 5.26, 46720.36
8, 8, 4.88, 8249629.58
9, 9, 4.43, 51508.82
10, 10, 4.42, 52595.20
11, 11, 4.25, 72908.26
12, 12, 4.23, 152984.41
13, 13, 4.22, 188617.15
14, 14, 4.21, 81135.36
15, 15, 4.20, 87561.82
16, 16, 4.17, 103934.80
17, 17, 4.17, 96580.51
18, 18, 4.16, 90177.81
19, 19, 4.15, 89762.12
20, 20, 4.15, 87610.53
21, 21, 4.14, 76569.81
22, 22, 4.13, 65172.29
23, 23, 4.07, 56971.32
24, 24, 4.06, 58171.79
25, 25, 4.05, 45356.89
26, 26, 4.04, 49951.42
27, 27, 4.01, 48732.12
28, 28, 4.00, 70075.66
29, 29, 3.99, 68510.20
30, 30, 3.99, 73574.32
31, 31, 3.98, 53227.01
32, 32, 3.98, 73425.12
33, 33, 3.97, 52412.32
34, 34, 3.90, 58348.47
35, 35, 3.90, 58494.05
36, 36, 3.82, 108956.54
37, 37, 3.82, 123150.83
38, 38, 3.77, 55532.49
39, 39, 3.76, 76045.06
40, 40, 3.76, 107018.80
41, 41, 3.75, 114228.57
42, 42, 3.75, 117093.82
43, 43, 3.74, 143157.34
44, 44, 3.73, 99446.97
45, 45, 3.73, 145183.22
46, 46, 3.72, 122661.45
47, 47, 3.71, 74057.79
48, 48, 3.70, 67361.08
49, 49, 3.68, 63307.66
50, 50, 3.67, 63574.32
51, 51, 3.66, 84841.56
52, 52, 3.65, 110918.67
53, 53, 3.64, 94667.39
54, 54, 3.64, 81207.61
55, 55, 3.63, 140756.24
56, 56, 3.62, 47978.41
57, 57, 3.60, 47477.52
58, 58, 3.59, 53368.41
59, 59, 3.58, 47349.04
60, 60, 3.58, 55155.85
61, 61, 3.57, 48655.37
62, 62, 3.55, 90254.17
63, 63, 3.54, 105480.90
64, 64, 3.54, 107896.03
65, 65, 3.54, 93053.05
66, 66, 3.53, 56083.43
67, 67, 3.53, 53273.67
68, 68, 3.52, 110403.93
69, 69, 3.51, 131501.49
70, 70, 3.51, 139401.67
71, 71, 3.50, 106825.07
72, 72, 3.46, 106485.19
73, 73, 3.46, 92133.95
74, 74, 3.45, 68827.61
75, 75, 3.44, 58265.83
76, 76, 3.32, 103137.42
77, 77, 3.31, 2756937.11
78, 78, 3.31, 3796757.30
79, 79, 3.30, 2891960.90
80, 80, 3.30, 1650846.59
81, 81, 2.42, 94588.26
82, 82, 2.42, 93213.17
83, 83, 2.41, 121048.63
84, 84, 2.40, 129599.94
85, 85, 2.40, 128370.56
86, 86, 2.40, 135090.46
87, 87, 2.38, 127285.15
88, 88, 2.38, 133856.70
89, 89, 2.36, 83531.39
90, 90, 2.36, 144896.92
91, 91, 2.35, 123020.29
92, 92, 2.35, 237073.15
93, 93, 2.34, 233474.80
94, 94, 2.32, 239087.04
95, 95, 2.31, 237284.86
96, 96, 2.30, 130628.09
97, 97, 2.29, 66251.99
98, 98, 2.28, 841870.06
99, 99, 2.27, 1750503.77
100, 100, 2.25, 1167872.38
101, 101, 2.20, 188666.03
